File,Start Line,End Line,Api,Type,Tips
pyabsa\core\apc\models\slide_lcf_bert.py,28,28,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\apc\models\slide_lcf_bert.py,33,33,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\apc\models\slide_lcf_bert.py,43,43,torch.mul,SUPPORTED,"The corresponding api of ""torch.mul"" is ""mindspore.ops.Mul"", will be converted to ""x2ms_adapter.mul"" by x2mindspore."
pyabsa\core\apc\models\slide_lcf_bert.py,46,46,torch.mul,SUPPORTED,"The corresponding api of ""torch.mul"" is ""mindspore.ops.Mul"", will be converted to ""x2ms_adapter.mul"" by x2mindspore."
pyabsa\core\apc\models\slide_lcf_bert.py,49,49,torch.mul,SUPPORTED,"The corresponding api of ""torch.mul"" is ""mindspore.ops.Mul"", will be converted to ""x2ms_adapter.mul"" by x2mindspore."
pyabsa\core\apc\models\slide_lcf_bert.py,52,52,torch.mul,SUPPORTED,"The corresponding api of ""torch.mul"" is ""mindspore.ops.Mul"", will be converted to ""x2ms_adapter.mul"" by x2mindspore."
pyabsa\core\apc\models\slide_lcf_bert.py,58,58,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\apc\models\slide_lcf_bert.py,61,61,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\apc\models\slide_lcf_bert.py,64,64,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\apc\models\slide_lcf_bert.py,66,66,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\apc\models\slide_lcf_bert.py,70,70,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\apc\models\ssw_s.py,13,13,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
pyabsa\core\apc\models\ssw_s.py,20,20,torch.nn.Dropout,SUPPORTED,"The corresponding api of ""torch.nn.Dropout"" is ""mindspore.nn.Dropout"", will be converted to ""x2ms_nn.Dropout"" by x2mindspore."
pyabsa\core\apc\models\ssw_s.py,26,26,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\apc\models\ssw_s.py,27,27,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\apc\models\ssw_s.py,28,28,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\apc\models\ssw_s.py,30,30,torch.nn.Embedding,SUPPORTED,"The corresponding api of ""torch.nn.Embedding"" is ""mindspore.nn.Embedding"", will be converted to ""x2ms_nn.Embedding"" by x2mindspore."
pyabsa\core\apc\models\ssw_s.py,36,36,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\apc\models\ssw_s.py,37,37,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\apc\models\ssw_s.py,40,40,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\apc\models\ssw_s.py,53,53,torch.mul,SUPPORTED,"The corresponding api of ""torch.mul"" is ""mindspore.ops.Mul"", will be converted to ""x2ms_adapter.mul"" by x2mindspore."
pyabsa\core\apc\models\ssw_s.py,56,56,torch.mul,SUPPORTED,"The corresponding api of ""torch.mul"" is ""mindspore.ops.Mul"", will be converted to ""x2ms_adapter.mul"" by x2mindspore."
pyabsa\core\apc\models\ssw_s.py,59,59,torch.mul,SUPPORTED,"The corresponding api of ""torch.mul"" is ""mindspore.ops.Mul"", will be converted to ""x2ms_adapter.mul"" by x2mindspore."
pyabsa\core\apc\models\ssw_s.py,62,62,torch.mul,SUPPORTED,"The corresponding api of ""torch.mul"" is ""mindspore.ops.Mul"", will be converted to ""x2ms_adapter.mul"" by x2mindspore."
pyabsa\core\apc\models\ssw_s.py,68,68,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\apc\models\ssw_s.py,71,71,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\apc\models\ssw_s.py,74,74,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\apc\models\ssw_s.py,76,76,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\apc\models\ssw_s.py,80,80,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\apc\models\ssw_t.py,24,24,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
pyabsa\core\apc\models\ssw_t.py,31,31,torch.nn.Dropout,SUPPORTED,"The corresponding api of ""torch.nn.Dropout"" is ""mindspore.nn.Dropout"", will be converted to ""x2ms_nn.Dropout"" by x2mindspore."
pyabsa\core\apc\models\ssw_t.py,37,37,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\apc\models\ssw_t.py,38,38,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\apc\models\ssw_t.py,39,39,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\apc\models\ssw_t.py,41,41,torch.nn.Embedding,SUPPORTED,"The corresponding api of ""torch.nn.Embedding"" is ""mindspore.nn.Embedding"", will be converted to ""x2ms_nn.Embedding"" by x2mindspore."
pyabsa\core\apc\models\ssw_t.py,47,47,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\apc\models\ssw_t.py,48,48,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\apc\models\ssw_t.py,51,51,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\apc\models\ssw_t.py,64,64,torch.mul,SUPPORTED,"The corresponding api of ""torch.mul"" is ""mindspore.ops.Mul"", will be converted to ""x2ms_adapter.mul"" by x2mindspore."
pyabsa\core\apc\models\ssw_t.py,67,67,torch.mul,SUPPORTED,"The corresponding api of ""torch.mul"" is ""mindspore.ops.Mul"", will be converted to ""x2ms_adapter.mul"" by x2mindspore."
pyabsa\core\apc\models\ssw_t.py,70,70,torch.mul,SUPPORTED,"The corresponding api of ""torch.mul"" is ""mindspore.ops.Mul"", will be converted to ""x2ms_adapter.mul"" by x2mindspore."
pyabsa\core\apc\models\ssw_t.py,73,73,torch.mul,SUPPORTED,"The corresponding api of ""torch.mul"" is ""mindspore.ops.Mul"", will be converted to ""x2ms_adapter.mul"" by x2mindspore."
pyabsa\core\apc\models\ssw_t.py,79,79,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\apc\models\ssw_t.py,82,82,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\apc\models\ssw_t.py,85,85,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\apc\models\ssw_t.py,87,87,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\apc\models\ssw_t.py,91,91,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\apc\prediction\sentiment_classifier.py,37,37,torch.nn.init.xavier_uniform_,SUPPORTED,"The corresponding api of ""torch.nn.init.xavier_uniform_"" is ""mindspore.common.initializer.XavierUniform"", will be converted to ""x2ms_adapter.nn_init.xavier_uniform_"" by x2mindspore."
pyabsa\core\apc\prediction\sentiment_classifier.py,38,38,torch.nn.init.xavier_normal,SUPPORTED,"""torch.nn.init.xavier_normal"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.nn_init.xavier_normal"" by x2mindspore."
pyabsa\core\apc\prediction\sentiment_classifier.py,39,39,torch.nn.init.orthogonal_,SUPPORTED,"""torch.nn.init.orthogonal_"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.nn_init.orthogonal_"" by x2mindspore."
pyabsa\core\apc\prediction\sentiment_classifier.py,119,119,torch.manual_seed,SUPPORTED,"""torch.manual_seed"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.set_seed"" by x2mindspore."
pyabsa\core\apc\prediction\sentiment_classifier.py,120,120,torch.cuda.manual_seed,SUPPORTED,"""torch.cuda.manual_seed"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.set_seed"" by x2mindspore."
pyabsa\core\apc\prediction\sentiment_classifier.py,205,205,torch.softmax,SUPPORTED,"""torch.softmax"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.softmax"" by x2mindspore."
pyabsa\core\apc\training\apc_trainer.py,102,102,torch.cuda.memory_allocated,SUPPORTED,"""torch.cuda.memory_allocated"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.memory_allocated"" by x2mindspore."
pyabsa\core\apc\training\apc_trainer.py,107,107,torch.nn.init.xavier_uniform_,SUPPORTED,"The corresponding api of ""torch.nn.init.xavier_uniform_"" is ""mindspore.common.initializer.XavierUniform"", will be converted to ""x2ms_adapter.nn_init.xavier_uniform_"" by x2mindspore."
pyabsa\core\apc\training\apc_trainer.py,108,108,torch.nn.init.xavier_normal_,SUPPORTED,"""torch.nn.init.xavier_normal_"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.nn_init.xavier_normal_"" by x2mindspore."
pyabsa\core\apc\training\apc_trainer.py,109,109,torch.nn.init.orthogonal_,SUPPORTED,"""torch.nn.init.orthogonal_"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.nn_init.orthogonal_"" by x2mindspore."
pyabsa\core\apc\training\apc_trainer.py,135,135,torch.nn.init.uniform_,SUPPORTED,"The corresponding api of ""torch.nn.init.uniform_"" is ""mindspore.common.initializer.Uniform"", will be converted to ""x2ms_adapter.nn_init.uniform_"" by x2mindspore."
pyabsa\core\apc\training\apc_trainer.py,156,156,torch.utils.data.ConcatDataset,SUPPORTED,"""torch.utils.data.ConcatDataset"" has no corresponding api in MindSpore, will be converted to adapted api ""util_api.ConcatDataset"" by x2mindspore."
pyabsa\core\apc\training\apc_trainer.py,462,462,torch.argmax,SUPPORTED,"The corresponding api of ""torch.argmax"" is ""mindspore.ops.Argmax"", will be converted to ""x2ms_adapter.argmax"" by x2mindspore."
pyabsa\core\apc\training\apc_trainer.py,469,469,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\apc\training\apc_trainer.py,470,470,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\apc\training\apc_trainer.py,473,473,torch.argmax,SUPPORTED,"The corresponding api of ""torch.argmax"" is ""mindspore.ops.Argmax"", will be converted to ""x2ms_adapter.argmax"" by x2mindspore."
pyabsa\core\apc\training\apc_trainer.py,491,491,torch.manual_seed,SUPPORTED,"""torch.manual_seed"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.set_seed"" by x2mindspore."
pyabsa\core\apc\training\apc_trainer.py,492,492,torch.cuda.manual_seed,SUPPORTED,"""torch.cuda.manual_seed"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.set_seed"" by x2mindspore."
pyabsa\core\apc\training\apc_trainer.py,503,503,torch.device,SUPPORTED,"""torch.device"" has no corresponding api in MindSpore, will be converted to adapted api ""x2ms_adapter.Device"" by x2mindspore."
pyabsa\core\atepc\models\bert_base_atepc.py,32,32,torch.nn.Dropout,SUPPORTED,"The corresponding api of ""torch.nn.Dropout"" is ""mindspore.nn.Dropout"", will be converted to ""x2ms_nn.Dropout"" by x2mindspore."
pyabsa\core\atepc\models\bert_base_atepc.py,35,35,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\atepc\models\bert_base_atepc.py,36,36,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\atepc\models\bert_base_atepc.py,39,39,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\atepc\models\bert_base_atepc.py,49,49,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\models\bert_base_atepc.py,57,57,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\models\bert_base_atepc.py,78,78,torch.zeros,SUPPORTED,"The corresponding api of ""torch.zeros"" is ""mindspore.ops.Zeros"", will be converted to ""x2ms_adapter.zeros"" by x2mindspore."
pyabsa\core\atepc\models\bert_base_atepc.py,78,78,torch.float32,SUPPORTED,"""torch.float32"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.float32"" by x2mindspore."
pyabsa\core\atepc\models\fast_lcfs_atepc.py,27,27,torch.nn.Dropout,SUPPORTED,"The corresponding api of ""torch.nn.Dropout"" is ""mindspore.nn.Dropout"", will be converted to ""x2ms_nn.Dropout"" by x2mindspore."
pyabsa\core\atepc\models\fast_lcfs_atepc.py,30,30,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\atepc\models\fast_lcfs_atepc.py,31,31,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\atepc\models\fast_lcfs_atepc.py,34,34,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\atepc\models\fast_lcfs_atepc.py,44,44,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\models\fast_lcfs_atepc.py,52,52,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\models\fast_lcfs_atepc.py,74,74,torch.zeros,SUPPORTED,"The corresponding api of ""torch.zeros"" is ""mindspore.ops.Zeros"", will be converted to ""x2ms_adapter.zeros"" by x2mindspore."
pyabsa\core\atepc\models\fast_lcfs_atepc.py,74,74,torch.float32,SUPPORTED,"""torch.float32"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.float32"" by x2mindspore."
pyabsa\core\atepc\models\fast_lcfs_atepc.py,87,87,torch.mul,SUPPORTED,"The corresponding api of ""torch.mul"" is ""mindspore.ops.Mul"", will be converted to ""x2ms_adapter.mul"" by x2mindspore."
pyabsa\core\atepc\models\fast_lcfs_atepc.py,89,89,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\atepc\models\fast_lcfs_atepc.py,92,92,torch.mul,SUPPORTED,"The corresponding api of ""torch.mul"" is ""mindspore.ops.Mul"", will be converted to ""x2ms_adapter.mul"" by x2mindspore."
pyabsa\core\atepc\models\fast_lcfs_atepc.py,94,94,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\atepc\models\fast_lcfs_atepc.py,97,97,torch.mul,SUPPORTED,"The corresponding api of ""torch.mul"" is ""mindspore.ops.Mul"", will be converted to ""x2ms_adapter.mul"" by x2mindspore."
pyabsa\core\atepc\models\fast_lcfs_atepc.py,98,98,torch.mul,SUPPORTED,"The corresponding api of ""torch.mul"" is ""mindspore.ops.Mul"", will be converted to ""x2ms_adapter.mul"" by x2mindspore."
pyabsa\core\atepc\models\fast_lcfs_atepc.py,99,99,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
pyabsa\core\atepc\models\fast_lcf_atepc.py,27,27,torch.nn.Dropout,SUPPORTED,"The corresponding api of ""torch.nn.Dropout"" is ""mindspore.nn.Dropout"", will be converted to ""x2ms_nn.Dropout"" by x2mindspore."
pyabsa\core\atepc\models\fast_lcf_atepc.py,30,30,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\atepc\models\fast_lcf_atepc.py,31,31,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\atepc\models\fast_lcf_atepc.py,34,34,torch.nn.Linear,SUPPORTED,"The corresponding api of ""torch.nn.Linear"" is ""mindspore.nn.Dense"", will be converted to ""x2ms_nn.Linear"" by x2mindspore."
pyabsa\core\atepc\models\fast_lcf_atepc.py,44,44,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\models\fast_lcf_atepc.py,52,52,torch.tensor,SUPPORTED,"The corresponding api of ""torch.tensor"" is ""mindspore.Tensor"", will be converted to ""x2ms_adapter.x2ms_tensor"" by x2mindspore."
pyabsa\core\atepc\models\fast_lcf_atepc.py,74,74,torch.zeros,SUPPORTED,"The corresponding api of ""torch.zeros"" is ""mindspore.ops.Zeros"", will be converted to ""x2ms_adapter.zeros"" by x2mindspore."
pyabsa\core\atepc\models\fast_lcf_atepc.py,74,74,torch.float32,SUPPORTED,"""torch.float32"" has no corresponding api in MindSpore, will be converted to adapted api ""mindspore.float32"" by x2mindspore."
